USER_ID,CREATED_AT,COUNTRY,DEVICE_TYPE,SOURCE,BRANCH,AGE,GENDER
01KEJ38C0RD85R75FS11NGT44G,2026-01-09 20:04:26.465 Z,GL,desktop,meta,ruth,18-34,female
01KEJ4XGG7KEWATKAC3EDRFY1R,2026-01-09 19:56:44.400 Z,JM,android,google_demgen,abraham,45-54,female
01KEJ649ATRM96B0W8KFV2JWTF,2026-01-09 20:15:44.723 Z,NF,android,meta,moses,45-54,female
01KEJ5PENS4ZZTSVMPQE4HW8P9,2026-01-09 20:10:09.239 Z,TC,android,google_search,paul,35-44,male
01KEJ5GF7DGDZNVZGHK552P1J0,2026-01-09 20:07:06.650 Z,UG,desktop,meta,ruth,18-34,female
01KEJ5KM4H6EFC6S92XYP700KH,2026-01-09 20:07:57.202 Z,TT,ios,meta,david,45-54,male
01KEJ62QA4284D8VFYG5D2PSF7,2026-01-09 20:14:50.547 Z,MP,ios,meta,abraham,45-54,female
01KEJ5NV6V2DYACTYHV8PG1469,2026-01-09 20:07:56.835 Z,BL,desktop,google_search,deborah,18-34,male
01KEJ5C1B3QWZ8Q4YFS5NKHX19,2026-01-09 20:07:16.848 Z,BD,desktop,meta,abraham,45-54,female
01KEJ5Q5J9TDFVFH4MFD8Z85KF,2026-01-09 20:13:28.042 Z,BI,desktop,meta,moses,55+,female
01KEHS9HK26R9JX75G2VMR6STG,2026-01-09 20:14:58.208 Z,CN,ios,meta,esther,35-44,female
01KEJ6YSC2Y7MYZD0MFDJN5J5Y,2026-01-09 20:31:18.983 Z,IS,ios,google,paul,45-54,male
01KEJ6H2T4BMK2Q5R7KZAXC9HX,2026-01-09 20:17:53.626 Z,JO,desktop,meta,mary,45-54,female
01KEJ6H8NWA9VK9386NSCNY463,2026-01-09 20:25:09.593 Z,ZM,tablet,meta,abraham,18-34,male
01KEJ68DR3KNQJ5QJPGZAHM0QS,2026-01-09 20:18:10.863 Z,IE,ios,meta,deborah,55+,male
01KEJ67FGMCGY95QREB7Q3Y0WV,2026-01-09 20:17:28.750 Z,HT,desktop,meta,paul,35-44,female
01KEJ6BEY752HCNHWXM6FBZAP8,2026-01-09 20:19:20.185 Z,MV,mobile,axon,deborah,35-44,female
01KEJ6FASW8PVNGB1JYFKPFT2V,2026-01-09 20:24:18.927 Z,AW,ios,axon,esther,35-44,female
01KEJ693SRVA9PJ82K06HK3RBM,2026-01-09 20:24:31.077 Z,MH,mobile,facebook,moses,35-44,male
01KAVHP0GAQKG5P8JSSNPCHGXV,2026-01-09 20:35:16.565 Z,GA,desktop,meta,david,45-54,male
01KEJ6N7C86RF798PSGAHJ1F7X,2026-01-09 20:34:22.646 Z,MS,android,meta,david,35-44,male
01KEJ7GYPS3Z6WN4W2YBMEEGRA,2026-01-09 20:42:38.292 Z,GB,ios,google_display,deborah,35-44,male
01KEJ7XW4GSDJDQBGGE7K2JXS8,2026-01-09 20:42:21.319 Z,PE,mobile,organic,moses,35-44,female
01KEJ7B2KYRZTWTN0M3VGGF2PY,2026-01-09 20:37:10.224 Z,GB,desktop,meta,mary,35-44,male
01KEJ7B9C3JAP89DM4YAX6DTV1,2026-01-09 20:38:27.061 Z,BL,android,tiktok,abraham,18-34,female
01KEH9PWNJGDFEDSTDYR3EEXWG,2026-01-09 20:47:12.946 Z,KE,android,customer.io,moses,45-54,female
01KEJ8S20TT2980EMV68G2M0CZ,2026-01-09 20:57:12.193 Z,CD,desktop,email,moses,35-44,male
01KEJ83AKVFNR8F05XCYVRRB9W,2026-01-09 20:51:21.421 Z,TC,ios,meta,moses,45-54,male
01KEJ869R7HAEYK7GCW6FZVZKM,2026-01-09 20:56:47.935 Z,AX,ios,meta,abraham,18-34,female
01KEJ7ZEW7ADNEMXSD6PZ92W6Z,2026-01-09 20:54:25.759 Z,NZ,desktop,meta,abraham,18-34,female
01KE6T3618XDSK2QA77G05ZTCQ,2026-01-09 20:46:29.465 Z,LU,android,meta,esther,35-44,male
01KEJ8949DSWPF90P0245SW2SV,2026-01-09 20:58:45.122 Z,FO,android,tiktok,mary,45-54,female
01KEJ7TCGE8KZ05J0HTRFE16MT,2026-01-09 20:49:15.450 Z,MW,ios,meta,ruth,45-54,female
01KEJ7X06KTAJG8GVP84XG69CD,2026-01-09 20:49:17.228 Z,RE,android,instagram_profile,david,35-44,male
01KEJ8XBRRA7R5FXPCQ20SQ2KA,2026-01-09 21:05:40.219 Z,BZ,android,axon,abraham,55+,female
01KEJ8X9968MGJXB2KKP18MX88,2026-01-09 21:05:55.253 Z,BF,ios,meta,abraham,18-34,female
01KEJ8XTNEDF7G9K2V5XXF4B9C,2026-01-09 21:06:58.067 Z,SY,ios,meta,moses,35-44,male
01KEJ8TZ9RY31T65JHFZBW58P5,2026-01-09 21:03:05.670 Z,IE,ios,meta,esther,18-34,female
01KEJ9F7Z45SGE1EWQ1VYFSQV2,2026-01-09 21:13:36.987 Z,TR,smart tv,organic,abraham,55+,male
01KEJ5SF96K7GDA0E97R1SY4W8,2026-01-09 21:08:03.848 Z,BZ,mobile,meta,esther,45-54,female
01KEJ96BD170JHHBH9GDCCE3EW,2026-01-09 21:12:04.855 Z,PH,ios,meta,mary,18-34,male
01KEJ99SPK5MWJWVX5CFCSW5WQ,2026-01-09 21:12:47.109 Z,HR,android,google_display,david,35-44,female
01KEJ9FEJZWMFB89C5TFD7XJBD,2026-01-09 21:16:30.330 Z,AW,ios,google,deborah,45-54,female
01KEJ9Y5FCQ0200G71SYXMFQ66,2026-01-09 21:23:43.238 Z,MH,desktop,facebook,david,18-34,female
01KEJ9WVN08Z6EF67N1ZX62RSD,2026-01-09 21:22:59.260 Z,TW,ios,meta,abraham,35-44,female
01KEJ9N34JPX8WGHWEPGMBHMYV,2026-01-09 21:17:52.544 Z,BB,ios,facebook,moses,45-54,male
01KEJA64PS4WESP09DAM85NBRQ,2026-01-09 21:27:15.019 Z,EE,ios,google_demgen,moses,18-34,male
01KEJA4F5Y1T3R3H71CMZ40WNY,2026-01-09 21:27:29.042 Z,TJ,tablet,meta,moses,18-34,male
01KEJ9W4C9QZX2E5V7WPSM3985,2026-01-09 21:23:21.919 Z,BG,desktop,meta,abraham,35-44,female
01KEJ9P6TCMRQ5CBW6Y6JDWJVW,2026-01-09 21:16:27.299 Z,FR,desktop,meta,esther,45-54,female
01KEJAM618833Z0NDJAEPWKMRQ,2026-01-09 21:38:55.518 Z,BW,android,meta,esther,18-34,female
01KEJAVCXBJT4R48PYDDRZC5AA,2026-01-09 21:38:01.870 Z,PL,desktop,meta,ruth,18-34,female
01KEJAKRE3FNX4APVEPK1AJWCP,2026-01-09 21:34:32.003 Z,ME,ios,organic,moses,45-54,female
01KEJAM8406CP9X48NHG8A7JE0,2026-01-09 21:35:43.538 Z,CY,ios,facebook,esther,18-34,male
01KEJAA4XVHCYTGDD07FJ8JG4Y,2026-01-09 21:31:32.600 Z,TH,desktop,google_demgen,moses,45-54,male
01KEJARXX7D1975AE9W9D5S9MY,2026-01-09 21:40:32.507 Z,LI,ios,meta,ruth,45-54,female
01KEJ588N828YQ10WX69413F3P,2026-01-09 21:30:55.746 Z,KH,desktop,meta,moses,18-34,female
01KEJAEAY01516SGXEP8TTRKEH,2026-01-09 21:41:55.401 Z,BF,ios,meta,moses,55+,female
01KEJAXA6T1XP8CMYNSAFC1WTW,2026-01-09 21:37:50.702 Z,TZ,mobile,meta,esther,35-44,female
01KEJC1H3FEEW0EGZC2R8P85EF,2026-01-09 21:58:19.842 Z,BZ,android,google,abraham,18-34,male
01KEJBB85QW1J2ZTDDABWNJZT3,2026-01-09 21:49:48.073 Z,AT,desktop,meta,david,45-54,female
01KEJBX72E9EQSKQGM1XRYMY7A,2026-01-09 21:57:59.291 Z,RU,android,google_display,moses,18-34,female
01KE7N9C64NWF6ERZJKABZR6KJ,2026-01-09 21:56:32.376 Z,CK,ios,google,deborah,35-44,male
01KEJAWCDKYQB2WJST0FCZFG3R,2026-01-09 21:45:23.522 Z,AT,ios,facebook,david,45-54,female
01KEJBJ33KX93E6E3QMB5BJ6FA,2026-01-09 21:51:19.363 Z,KI,ios,google,mary,18-34,female
01KEJBDFRJZ4J390296K9XDDD8,2026-01-09 21:52:02.508 Z,LB,ios,ActiveCampaign,esther,18-34,male
01JXXN5AV4M5BQS34FQGP86388,2026-01-09 21:46:10.781 Z,OM,ios,google,abraham,18-34,female
01KEJATCBPD07ERG614RF389R6,2026-01-09 21:45:34.966 Z,PK,desktop,google,esther,55+,male
01KEJCW8V6T9066WDF2WTC7839,2026-01-09 22:15:23.930 Z,SG,desktop,email,deborah,45-54,female
01KEJCKY5X7QZN5GNEG3P152BZ,2026-01-09 22:14:59.907 Z,FI,mobile,meta,abraham,18-34,female
01KEJC0MKNXYPGEN842P9FMDT0,2026-01-09 22:02:59.680 Z,VI,desktop,meta,abraham,35-44,male
01KEJ4Z1P4TYHPT0EYV8NNKTH9,2026-01-09 22:07:53.068 Z,CV,ios,meta,deborah,55+,male
01KEJBZE6MDMPXVZTQC377DQD1,2026-01-09 22:08:31.735 Z,LV,ios,google_display,moses,18-34,female
01KEJBKWZW4M67J0VSVH3NWFCB,2026-01-09 22:07:00.472 Z,CD,desktop,meta,paul,35-44,female
01KEJCTPZFQ2HVNJ5V2MJ02979,2026-01-09 22:14:57.370 Z,DO,desktop,meta,abraham,35-44,male
01KEJCE4J7RQZXDTHJDVWK3JZ9,2026-01-09 22:05:02.372 Z,JP,desktop,axon,david,35-44,male
01KEJC1W1FSQ5ZC9JNA4YMEJ4G,2026-01-09 22:06:43.109 Z,LT,ios,customer.io,esther,35-44,female
01KEJCRY7DZ0WF6SYC6VXMMZ6H,2026-01-09 22:13:56.424 Z,AR,tablet,axon,paul,55+,female
01KEJBSA8F42P2TG7NWSM11HXP,2026-01-09 22:12:05.379 Z,SS,ios,meta,abraham,55+,female
01KEJCC5QAK32S975DHJFXX55M,2026-01-09 22:05:00.886 Z,IS,ios,facebook,abraham,35-44,female
01KEJDJW965TGD4G41E4TBYGMN,2026-01-09 22:25:58.770 Z,TR,android,meta,deborah,55+,female
01KEJDQBPABA9B6SA6N0XZ920Y,2026-01-09 22:28:05.160 Z,BS,desktop,instagram_profile,moses,45-54,male
01KEJDCXQZESQAWNXR7GNHRXTT,2026-01-09 22:23:37.457 Z,BQ,ios,meta,david,18-34,female
01KEJCWGKGF57N24TQYSHNV99N,2026-01-09 22:17:19.916 Z,GF,android,axon,ruth,35-44,male
01KEJCKSPKAMSPZVS80GSFP6N3,2026-01-09 22:19:54.323 Z,IR,android,email,david,55+,female
01KEJDBSSA493P54ZSFHHTKNS7,2026-01-09 22:27:52.794 Z,GQ,android,meta,moses,45-54,female
01KEJDDNSAEM7BTA6X5FFM89QY,2026-01-09 22:24:04.800 Z,TV,android,google,david,45-54,female
01KEJE79BPCBSB41M6FGJ67YTT,2026-01-09 22:37:46.293 Z,AO,ios,axon,esther,55+,female
01KEJDMJ8ZFDXV0Z5GZ6ASBSYK,2026-01-09 22:32:45.080 Z,AO,android,google,paul,45-54,female
01KEJE69ABY3XESPZ2E6YNA7JZ,2026-01-09 22:38:21.395 Z,AX,ios,facebook,ruth,35-44,male
01KEJDZG2QP4MEFMHH17XF9SVW,2026-01-09 22:38:11.841 Z,TK,android,meta,david,35-44,female
01KEJCPHK4MXJJDX7AZV5C1MMV,2026-01-09 22:32:49.149 Z,LC,mobile,meta,paul,55+,female
01KEJE8EV9K4EBTT2V0BV91KEE,2026-01-09 22:38:12.695 Z,NF,ios,meta,paul,35-44,female
01KEJEVQ7Q3EHYPQQW0V6WR06D,2026-01-09 22:50:03.793 Z,BZ,mobile,google,paul,45-54,female
01KEJF8J5G6SH7YKZJRDHG28DM,2026-01-09 23:00:25.082 Z,UG,mobile,meta,ruth,55+,male
01KEJEX323H7B70G2CPZF59AA9,2026-01-09 22:52:04.601 Z,PA,ios,customer.io,mary,45-54,male
01KEJETCM3WVZ7W51VV1ST4XYE,2026-01-09 22:47:42.484 Z,BE,ios,google_search,esther,35-44,female
01KEJFCEJHYHWCN27FH6AXPJ8B,2026-01-09 22:59:26.237 Z,LB,ios,meta,deborah,55+,female
01KEJFHYY5WGEM17H2XK48KTWC,2026-01-09 23:00:08.876 Z,GB,desktop,meta,esther,45-54,male
01KEJETDZPF1M5N22KPDNYG69B,2026-01-09 22:48:53.393 Z,SY,ios,organic,ruth,35-44,female
01KEJEXR6VRA2XMKRPK32Y1JFF,2026-01-09 22:54:13.273 Z,LY,ios,axon,esther,18-34,male
01KEJFE61RBTHM73481Z88VW6H,2026-01-09 22:58:10.212 Z,UZ,android,google_demgen,deborah,45-54,female
01KEJF51VHVDD5KGQJWH0C4VPE,2026-01-09 22:54:57.459 Z,VA,tablet,meta,esther,55+,male
01KEJGDWXD353YC4AYJW7BQB4H,2026-01-09 23:14:48.390 Z,KH,ios,tiktok,abraham,55+,male
01KEJG75QBZ1MY4JNT8NJGR9ZX,2026-01-09 23:12:20.880 Z,GE,ios,google_demgen,david,18-34,female
01KEJG30X9VXBW7H5S6MBH8C82,2026-01-09 23:12:50.037 Z,AM,android,organic,mary,45-54,female
01KEJFFVF1DA6SE2Y557GDYT8Y,2026-01-09 23:08:25.693 Z,NL,desktop,google,ruth,45-54,female
01KEJFTTRCNEKKRGYMBS5J849X,2026-01-09 23:06:48.621 Z,PG,smart tv,ActiveCampaign,esther,45-54,female
01KEJFPHJ43JA33M64TT9K1G51,2026-01-09 23:04:32.953 Z,BR,desktop,axon,abraham,55+,female
01KEJFZ0GHXSHSX8NBHK7QKV5B,2026-01-09 23:12:01.120 Z,CH,android,meta,paul,35-44,male
01KEJG04KBKGQ8BK4FVMBMQMMJ,2026-01-09 23:12:24.166 Z,FM,android,email,david,45-54,female
01KE9NHHPT3EZYPQA68BFJYWMT,2026-01-09 23:04:08.004 Z,BF,android,meta,abraham,35-44,female
01KEJFMY1XKWKPFNDZ3H2VCMWS,2026-01-09 23:03:26.663 Z,ML,ios,tiktok,esther,45-54,male
01KEJ0PW418DR8J7H17QZYEGN9,2026-01-09 23:13:29.943 Z,BO,desktop,meta,moses,55+,female
01KEJFX9K1MP1MYEMSTGBJQTJA,2026-01-09 23:25:48.851 Z,GP,android,meta,mary,18-34,male
01KEJF49ZNQSKGDSXAED3X6MPB,2026-01-09 23:23:51.253 Z,LV,mobile,tiktok,esther,45-54,female
01KEJG4PRQJASG55TJYTJTF31W,2026-01-09 23:16:31.577 Z,YT,android,google_demgen,abraham,45-54,male
01KEHCW8RDFTEJJHZETXP4F7KV,2026-01-09 23:15:29.164 Z,MZ,desktop,google_display,deborah,18-34,female
01KEJGS642V1P0N1Z2CD7BNWY0,2026-01-09 23:26:14.513 Z,GU,android,meta,deborah,35-44,female
01KEJGDYHKGDH17K46BJ3XJ115,2026-01-09 23:20:24.185 Z,MW,tablet,organic,abraham,35-44,male
01KEJGDPK7RY1JTET6ZBKZ5V8W,2026-01-09 23:21:54.104 Z,AO,ios,organic,david,35-44,female
01KEJH7AKHEBHRJNRWFH0AA6B4,2026-01-09 23:30:28.204 Z,AO,android,meta,moses,55+,female
01KEJGG1N9DZNAK05903MVWZPG,2026-01-09 23:20:08.820 Z,YE,desktop,axon,david,35-44,female
01KEJGWS9P9CJZ9GTB59ZV9C8H,2026-01-09 23:25:29.307 Z,TJ,android,google_demgen,abraham,35-44,female
01KEJGFJZF73FZ9R15HC7X9R72,2026-01-09 23:20:57.318 Z,NL,mobile,meta,david,35-44,male
01KEJHX5QRKPYVAVQY22H95C9K,2026-01-09 23:41:06.946 Z,BF,desktop,meta,moses,45-54,male
01KEJHW4EXFSDK8V63TWJF262P,2026-01-09 23:39:42.644 Z,MS,desktop,google,moses,55+,male
01KEJHQZ5ZFHSFFTBNTA6B94A0,2026-01-09 23:39:10.179 Z,LY,desktop,organic,abraham,35-44,female
01KEJHRRJ9D839C1PT22PTWBBF,2026-01-09 23:42:02.219 Z,OM,mobile,email,ruth,35-44,male
01KEGXMWSQ9AH4WWRQS949WPXG,2026-01-09 23:39:58.836 Z,BM,ios,meta,abraham,45-54,female
01KE8HW9YZ5R29TCGQ6782KAB0,2026-01-09 23:35:32.424 Z,BE,android,facebook,deborah,18-34,female
01KEJJHY557S8QAHVV5B88N0K4,2026-01-10 00:00:40.916 Z,YE,android,meta,moses,18-34,female
01KEJJJMED00P2SXAJK2N8WRZX,2026-01-09 23:51:22.247 Z,VC,ios,meta,mary,45-54,female
01KEJJHM3SR2MRF211XSP8GHN5,2026-01-09 23:54:23.266 Z,HK,desktop,meta,esther,45-54,female
01KEJJJPV7PDQHGY4FDW2ANWT3,2026-01-09 23:54:19.218 Z,IO,desktop,axon,abraham,35-44,male
01KEJA7P78XCJ92QZPT4XMT8MQ,2026-01-09 23:48:28.883 Z,SB,desktop,meta,abraham,35-44,male
01KEJK46PAY49C45F4058NXSYH,2026-01-10 00:04:20.763 Z,ET,desktop,organic,moses,35-44,female
01KEJK8B7D98VVYBWRPNCNCQR2,2026-01-10 00:08:13.411 Z,MA,desktop,email,paul,35-44,female
01KEJKYC0NTEY36VZNKY9XES5H,2026-01-10 00:17:20.553 Z,DZ,desktop,facebook,esther,45-54,male
01KEJKJXZ0H9DRSNQSHXAC97QK,2026-01-10 00:10:05.536 Z,BA,desktop,facebook,mary,55+,male
01KEJKHNZAPWCH74PXAQ5PKEZ4,2026-01-10 00:05:24.732 Z,MV,tablet,meta,moses,18-34,female
01KEBTC5GJQR7VXZCZ89RVNP1P,2026-01-10 00:08:12.571 Z,VE,ios,email,deborah,45-54,male
01KEJKE9RZV7ZZ110F4FFSS7AD,2026-01-10 00:10:59.914 Z,GD,ios,meta,paul,55+,male
01KEJJW5YBRHKGYM2T39C2KAP8,2026-01-10 00:06:13.379 Z,SB,desktop,meta,abraham,35-44,male
01KEJM4J1EMFGYXVC8Z2Y7Z8CW,2026-01-10 00:19:15.049 Z,LR,ios,meta,esther,55+,female
01KEJM2DX6CEKTYM0P2W78D6RX,2026-01-10 00:28:40.865 Z,ES,ios,google,david,45-54,female
01KEJM3PK4ABPMR6QJZWWK3HQ9,2026-01-10 00:20:18.856 Z,GH,android,axon,moses,18-34,female
01KE3PPHW3D1HVZE3K8BCSCNAC,2026-01-10 00:18:36.402 Z,PN,android,meta,david,45-54,female
01KEJMHWH9RNE33PXPX8WG2S9W,2026-01-10 00:29:20.418 Z,MR,ios,meta,abraham,45-54,female
01KEJM9WKF28RKPWYMY066YZF5,2026-01-10 00:23:33.780 Z,MT,ios,facebook,mary,45-54,female
01KEJM3R2H994J0NDK6PC6V4ER,2026-01-10 00:28:17.632 Z,MP,desktop,axon,moses,35-44,male
01KEJM9GXCK7HRMM0VPR0DWH66,2026-01-10 00:23:03.248 Z,GW,desktop,facebook,esther,35-44,female
01KEJHBQ764QEW7YVNSAKRW1ST,2026-01-10 00:19:34.178 Z,TZ,ios,tiktok,abraham,35-44,female
01KEJM2CZYV232435EZJRZRGXN,2026-01-10 00:20:00.108 Z,NE,mobile,meta,deborah,18-34,male
01KEJKJ5HR1466MQ3Z53XP45KP,2026-01-10 00:23:57.949 Z,EG,tablet,meta,moses,35-44,female
01KEJM7C0MVYY8APW00BA79YF6,2026-01-10 00:30:53.154 Z,PW,android,meta,david,35-44,male
01KEJMMNF08GT24V94YSDBKKD2,2026-01-10 00:24:31.074 Z,AO,mobile,axon,david,35-44,female
01KEJM83MVGMVWWQRM56FEKESA,2026-01-10 00:24:39.329 Z,TL,ios,meta,esther,35-44,female
01KEJN02SMP014JW3HDH14NVQJ,2026-01-10 00:35:56.165 Z,SO,ios,facebook,abraham,45-54,female
01KEJNCPH2FWVH7QNXA32WZH5E,2026-01-10 00:42:21.537 Z,BH,android,organic,mary,18-34,female
01KEJMB5GN3NFDXA9FJJ1SFQJF,2026-01-10 00:32:05.962 Z,NI,mobile,meta,abraham,55+,female
01KAPG3CR6FVGSXWQR9ZVBC5FP,2026-01-10 00:39:54.442 Z,DZ,android,google,moses,45-54,female
01KEJNCTDXGAMVSR4KK74TQQDN,2026-01-10 00:43:47.699 Z,PA,ios,meta,moses,45-54,female
01KEJMQWEZCPEWABVXBAVM3700,2026-01-10 00:36:11.191 Z,UY,android,organic,esther,55+,female
01KEJN16BDN8QSXXEZJMNK62VX,2026-01-10 00:37:35.381 Z,HT,ios,tiktok,deborah,35-44,male
01KEHXN1CCNBM49RCPM7P0XT4P,2026-01-10 00:44:25.855 Z,MZ,mobile,axon,abraham,18-34,female
01KEJN0KJ60KSB06DXP1DTM1SW,2026-01-10 00:38:50.751 Z,LI,android,tiktok,deborah,35-44,male
01KEJNM5476J0C63V5EQC2PBNZ,2026-01-10 00:49:32.689 Z,SD,ios,instagram_profile,david,55+,female
01KEJPEJZHEXFEEP2N2DZ78D0R,2026-01-10 00:59:52.694 Z,AO,android,google_search,paul,18-34,female
01KEJNX0DSE425W4PC9NKDXTBK,2026-01-10 00:56:37.934 Z,KI,ios,meta,paul,55+,male
01KEJNDYMQS3ZFF1VNJBJPQVB1,2026-01-10 00:52:04.949 Z,CG,android,meta,esther,35-44,male
01KEJPFSVV4X50TJQ23PPSQ8E2,2026-01-10 00:59:45.704 Z,BD,ios,google,esther,55+,male
01KEJJB7XTMAXA46RFC4W14PTD,2026-01-10 00:52:24.618 Z,GH,desktop,meta,moses,45-54,male
01KEJNWHMEQNHM67D3FYJX6W9W,2026-01-10 00:50:56.087 Z,AM,ios,meta,paul,35-44,male
01KEJNR26EMXANY8FKBRK4HH6C,2026-01-10 00:54:21.278 Z,MY,ios,google_search,moses,35-44,male
01KEJNDTTY1G9JMX5CS8CH0KVZ,2026-01-10 00:58:49.920 Z,CK,android,email,abraham,55+,male
01KEJK1XWZRF8FNCPBPYZ70ATE,2026-01-10 01:00:08.208 Z,AU,ios,meta,moses,55+,male
01KE659MV5D6W4WANSYZSESFR1,2026-01-10 00:51:54.639 Z,AF,ios,meta,david,45-54,female
01KEJPNPAHBTWDW8YBYDYKYJH7,2026-01-10 01:07:50.528 Z,UY,android,meta,mary,45-54,female
01KEJCMZAXXJSRZZEPX4TCQK9X,2026-01-10 01:15:27.464 Z,UZ,ios,google_demgen,abraham,18-34,female
01KEJPT8F50QJX3MTFYMN4QRSQ,2026-01-10 01:07:35.975 Z,HR,desktop,meta,abraham,45-54,female
01KEJPF3GPNJP8W1DXXDANHV1N,2026-01-10 01:02:06.282 Z,PK,desktop,meta,abraham,55+,male
01KEJP8AX1PHTX4674HCATCBAD,2026-01-10 01:03:44.444 Z,IE,mobile,meta,paul,55+,female
01KEJPXT550V0ST426EHHDR557,2026-01-10 01:11:43.411 Z,TH,tablet,google,david,18-34,female
01KEJ718K84CWD72E4HR41SCWZ,2026-01-10 01:05:45.919 Z,CA,ios,meta,esther,35-44,female
01KEJPN1Z51305NER16ZC976CN,2026-01-10 01:06:43.025 Z,DM,desktop,meta,ruth,55+,female
01KEJR8HB4TRQHM90G75NQ4TXV,2026-01-10 01:30:26.398 Z,UY,android,meta,abraham,35-44,female
01KEJ9MKG61K6XKGS04YZCR185,2026-01-10 01:17:04.105 Z,IR,ios,tiktok,deborah,18-34,female
01KEJQRPES7Q4494C366EVCN01,2026-01-10 01:26:17.257 Z,MS,ios,meta,moses,45-54,male
01KEJQC28JVQG6FS0V0KYD2TGT,2026-01-10 01:17:51.564 Z,NG,android,meta,abraham,35-44,female
01KEEYWHMVBZXBSJ4XQPFV7468,2026-01-10 01:20:41.672 Z,BT,android,meta,abraham,18-34,male
01KEJPMYYE4SE7SMSBXZEAP81N,2026-01-10 01:16:59.933 Z,TT,desktop,meta,david,35-44,female
01KEJRCET1JTCQB5EM203SHYRV,2026-01-10 01:37:16.710 Z,AO,ios,facebook,moses,35-44,female
01KEJRMZY4WZW5H1D3H921Q29Z,2026-01-10 01:39:24.255 Z,KI,desktop,facebook,esther,55+,female
01KEJQMCJW1Y8BB54258QVX807,2026-01-10 01:33:47.161 Z,BE,desktop,tiktok,ruth,45-54,female
01KEJRHH8BR6MHKQTSH705ABST,2026-01-10 01:37:14.629 Z,TH,desktop,meta,esther,45-54,male
01KEJQGSN4E8S9C0YGFC83KFEC,2026-01-10 01:34:26.848 Z,FR,tablet,tiktok,esther,35-44,female
01KEJRBQ42H0A7TDS6546BWCBD,2026-01-10 01:39:33.984 Z,CI,desktop,customer.io,mary,18-34,female
01KEJRCMMQY1B6EVEBWQ0VJ4NK,2026-01-10 01:35:40.898 Z,RW,smart tv,meta,moses,18-34,female
01KEJR57CDJYM4JJYFSMD814MN,2026-01-10 01:30:49.685 Z,GH,desktop,meta,abraham,55+,male
01KEJRDMSTKMB0T2348J6BPAD6,2026-01-10 01:37:46.218 Z,KY,mobile,google,esther,35-44,female
01KEJQ8BTHP49ZQ7XMTAP9FME7,2026-01-10 01:37:17.580 Z,CN,desktop,google,david,45-54,male
01KEJRGZAKNEHSJVMKDXNTWPBF,2026-01-10 01:39:41.218 Z,MM,desktop,email,david,55+,male
01KDZBGEQFJFZEN2HXKK763X83,2026-01-10 01:43:10.343 Z,IT,ios,organic,paul,45-54,male
01KEJRY34QYGY2NFVACTW1C8RF,2026-01-10 01:48:40.201 Z,TR,mobile,meta,abraham,18-34,female
01KEJS0XRN8X481W8B6VNMV3P7,2026-01-10 01:52:20.312 Z,LK,ios,google,mary,45-54,male
01KEJRTS23KN9SN12VATHGQZ7Y,2026-01-10 01:45:33.231 Z,MX,desktop,organic,esther,45-54,female
01KEJS5P7JAYX0CWXEQA4YJVMK,2026-01-10 01:51:38.745 Z,CH,android,google,paul,45-54,female
01KEJSG0AYQ75F1RY2KRR6BV8Y,2026-01-10 01:53:54.719 Z,GT,android,meta,ruth,35-44,female
01KEJS7GFF4E4KNH520WYX58KF,2026-01-10 01:49:52.000 Z,MM,ios,meta,esther,55+,female
01KEJSKH8R39S0QRHS3XR6259Z,2026-01-10 01:55:08.565 Z,MZ,ios,google,moses,35-44,female
01KEJDNK7NJXVSCQR4EE24F946,2026-01-10 01:45:50.131 Z,LT,ios,google_search,paul,18-34,female
01KE7E69EP952M0F9BCVF2C761,2026-01-10 01:56:52.940 Z,MC,mobile,organic,paul,45-54,male
01KEJSA5E96VB2GM509FA7YJ0P,2026-01-10 01:56:27.182 Z,LS,tablet,meta,esther,55+,male
01KEJT1G5QCQ2ZHH24VCXE561E,2026-01-10 02:04:24.900 Z,ST,ios,axon,abraham,35-44,male
01KEJRJCS4ND7HPECD2YEPYPHX,2026-01-10 02:04:31.597 Z,WS,android,meta,mary,35-44,female
01KEJSTF5JDGJ1SFC49K9W20DA,2026-01-10 02:05:29.804 Z,WS,ios,facebook,esther,18-34,female
01KDX9YS2BZRXQHP4JDQXJMD37,2026-01-10 02:13:00.643 Z,TR,ios,tiktok,moses,45-54,male
01KEFGMSZ6DYKSTXA20KBAMGRF,2026-01-10 02:20:21.629 Z,TH,desktop,customer.io,mary,35-44,female
01KEJTZ77VJ0SK5H2F306AEBKH,2026-01-10 02:20:24.556 Z,MT,ios,facebook,moses,45-54,female
01KEJTNP8YF9RGF4GH1XMRSCZR,2026-01-10 02:17:06.370 Z,SO,ios,meta,deborah,45-54,male
01KEJTR2N7YGW9T7KD5N0FXF2J,2026-01-10 02:19:40.354 Z,FR,android,meta,esther,45-54,female
01KEJTK0Y23900P04FR4M9T7SY,2026-01-10 02:16:44.320 Z,GD,desktop,instagram_profile,esther,18-34,female
01KDRJP196357B69KWDEBQXYHT,2026-01-10 02:41:28.156 Z,UY,android,meta,moses,55+,male
01KEJV0536AD2TWF4CA2G0AJ93,2026-01-10 02:33:48.825 Z,GA,ios,meta,david,45-54,female
01KEJVY8S73TEHZMGNNKDGFNPB,2026-01-10 02:44:44.694 Z,GM,desktop,meta,abraham,45-54,female
